step,time_s,file,mean_speed_mm_per_s,max_speed_mm_per_s,p95_speed_mm_per_s,relative_L2_one_step_percent,max_difference_one_step_mm_per_s,relative_L2_lag_percent,max_difference_lag_mm_per_s,section_point_count,section_mean_speed_mm_per_s,section_max_speed_mm_per_s,section_relative_L2_one_step_percent,section_relative_L2_lag_percent,section_max_difference_lag_mm_per_s
219,27.375,solution_000219.vtu,3.393352115391359,18.203935810973512,13.320034821588806,5.698593858879032e-06,1.8398033219442861e-06,5.668205308120954e-05,1.829983082316751e-05,494,1.905129876483746,9.659908731906771,1.4632517594886593e-05,0.00014554501836570012,1.2477593671588588e-05
220,27.5,solution_000220.vtu,3.3933521043680943,18.20393579907327,13.320034800017517,5.369035057526708e-06,1.7334064526269908e-06,5.340404496134173e-05,1.7241548105064326e-05,494,1.905129619585105,9.659907594785702,1.3786294638507926e-05,0.0001371279134831683,1.1755994115668928e-05
221,27.625,solution_000221.vtu,3.393352093982332,18.203935787861244,13.320034779693735,5.058535051724164e-06,1.6331624317063218e-06,5.031560749164448e-05,1.6244464295130174e-05,494,1.9051293775434024,9.659906523426315,1.2989009918733499e-05,0.00012919758065281525,1.1076125601141052e-05
222,27.75,solution_000222.vtu,3.3933520841972027,18.20393577729763,13.320034760545312,4.765991661122212e-06,1.5387154633032152e-06,4.7405777768006796e-05,1.530504055545296e-05,494,1.905129149499434,9.659905514025516,1.22378333090553e-05,0.00012172586954265972,1.0435574790827166e-05
223,27.875,solution_000223.vtu,3.39335207497797,18.20393576734493,13.320034742504276,4.490366443603952e-06,1.4497303198006749e-06,4.4664226855035473e-05,1.4419942654565222e-05,494,1.9051289346436846,9.659904563000145,1.153009833131576e-05,0.00011468625772144567,9.832067915907373e-06
224,28.0,solution_000224.vtu,3.393352066291907,18.20393575796782,13.320034725506586,4.230681008187097e-06,1.365891159152466e-06,4.208122312479595e-05,1.3586029146876198e-05,494,1.9051287322134562,9.659903666974257,1.0863292719243995e-05,0.00010805375654189534,9.263462695808516e-06
225,28.125,solution_000225.vtu,3.3933520581081797,18.203935749133,13.320034709491903,3.986013545528206e-06,1.2869004029672147e-06,3.9647597719410264e-05,1.2800340227167473e-05,494,1.905128541490156,9.659902822767148,1.0235049489537066e-05,0.00010180482245080053,8.72774073641587e-06
226,28.25,solution_000226.vtu,3.3933520503977355,18.20393574080911,13.320034694403379,3.7554955528807074e-06,1.2124776767476882e-06,3.735471200697935e-05,1.2060087228244413e-05,494,1.9051283617967512,9.659902027382053,9.64313852687331e-06,9.591727340633083e-05,8.22300036912076e-06
227,28.375,solution_000227.vtu,3.3933520431332034,18.20393573296662,13.320034680187451,3.538308753315828e-06,1.1423588216488369e-06,3.519442692079138e-05,1.1362642727949693e-05,494,1.9051281924953631,9.659901277995514,9.085458695523801e-06,9.037021014021177e-05,7.747449893179797e-06
228,28.5,solution_000228.vtu,3.3933520362887966,18.20393572557767,13.320034666793656,3.333682191646662e-06,1.0762949517605974e-06,3.315907407210983e-05,1.0705531227083908e-05,494,1.9051280329850009,9.659900571947363,8.560030380635266e-06,8.514394200605146e-05,7.29940122966317e-06
229,28.625,solution_000229.vtu,3.393352029840216,18.203935718616034,13.32003465417445,3.1408894951591384e-06,1.0140515746942187e-06,3.124142853081113e-05,1.0086420370072313e-05,494,1.9051278826994311,9.659899906731264,8.06498842973215e-06,8.021991707614232e-05,6.877263917638623e-06
230,28.75,solution_000230.vtu,3.393352023764572,18.203935712057007,13.320034642285034,2.9592462987574787e-06,9.554077550915876e-07,2.9434683181997644e-05,9.503112661861111e-06,494,1.905127741105167,9.659899279985833,7.598575555395992e-06,7.558065626805396e-05,6.479539475442799e-06
231,28.875,solution_000231.vtu,3.3933520180402956,18.203935705877303,13.320034631083205,2.7881078144176997e-06,9.001553337744574e-07,2.7732424564840277e-05,8.953537675835248e-06,494,1.9051276076995733,9.659898689486246,7.159136115743537e-06,7.120969134112264e-05,6.1048160734539365e-06
232,29.0,solution_000232.vtu,3.393352012647067,18.20393570005498,13.320034620529201,2.626866542212901e-06,8.480981923339848e-07,2.6128610109543634e-05,8.435744709017067e-06,494,1.905127482009084,9.659898133136345,6.745110187940577e-06,6.709150640299695e-05,5.751763535552681e-06
233,29.125,solution_000233.vtu,3.3933520075657397,18.203935694569378,13.320034610585553,2.4749501135607453e-06,7.990515475899689e-07,2.4617546687054216e-05,7.947895853640069e-06,494,1.90512736358752,9.65989760896119,6.355028080784574e-06,6.321148285775388e-05,5.419128606757133e-06
234,29.25,solution_000234.vtu,3.393352002778277,18.203935689401014,13.320034601216966,2.331819261024402e-06,7.528413062307304e-07,2.31938704036112e-05,7.488259483123319e-06,494,1.9051272520145053,9.659897115100064,5.987505091986116e-06,5.9555847526344476e-05,5.105730508714888e-06
235,29.375,solution_000235.vtu,3.3933519982676836,18.20393568453155,13.320034592390181,2.1969659032707502e-06,7.093034391295899e-07,2.1852527561034294e-05,7.055204100604247e-06,494,1.9051271468939752,9.65989664979985,5.641236575375743e-06,5.611162372268965e-05,4.810456750867869e-06
236,29.5,solution_000236.vtu,3.3933519940179475,18.203935679943694,13.320034584073865,2.0699113416978648e-06,6.682834046786459e-07,2.0588756717714718e-05,6.647192553522441e-06,494,1.9051270478527698,9.65989621140882,5.314993387062056e-06,5.286658523469946e-05,4.532259177080902e-06
237,29.625,solution_000237.vtu,3.3933519900139832,18.203935675621164,13.320034576238498,1.9502045602725917e-06,6.296355954041034e-07,1.9398071788712696e-05,6.262776574232447e-06,494,1.9051269545393106,9.659895798370771,5.00761739045194e-06,4.980921286885371e-05,4.2701502448561425e-06
238,29.75,solution_000238.vtu,3.393351986241576,18.203935671548614,13.320034568856265,1.8374206269782539e-06,5.932228282133971e-07,1.827624612215697e-05,5.900591647354359e-06,494,1.9051268666223506,9.659895409219489,4.718017506983582e-06,4.692865364287434e-05,4.0231995249383035e-06
239,29.875,solution_000239.vtu,3.3933519826873355,18.20393566771159,13.32003456190096,1.7311591835235618e-06,5.58915848415112e-07,1.721929749589955e-05,5.559352161995098e-06,494,1.9051267837898007,9.659895042573567,4.445165691193137e-06,4.421468217302021e-05,3.7905303975792422e-06
240,30.0,solution_000240.vtu,3.393351979338644,18.203935664096466,13.320034555347895,1.6310430240644325e-06,5.265928793561773e-07,1.622347398186695e-05,5.2378468490173626e-06,494,1.9051267057476182,9.65989469713147,4.188093383432935e-06,4.16576644406164e-05,3.571316934168019e-06
241,30.125,solution_000241.vtu,3.3933519761836144,18.203935660690412,13.320034549173805,1.5367167575130764e-06,4.961391843093811e-07,1.52852406294728e-05,4.9349344857368336e-06,494,1.905126632218768,9.659894371666953,3.945888035106399e-06,3.924852357126252e-05,3.364780974758621e-06
242,30.25,solution_000242.vtu,3.3933519732110464,18.20393565748134,13.320034543356774,1.4478455467958778e-06,4.6744666286833184e-07,1.4401266918487397e-05,4.649539842374485e-06,494,1.9051265629422356,9.659894065024666,3.7176898445347103e-06,3.697870759264994e-05,3.170189356511172e-06
243,30.375,solution_000243.vtu,3.393351970410389,18.20393565445785,13.320034537876154,1.3641139148520002e-06,4.4041346564544263e-07,1.3568414932947464e-05,4.380649868890378e-06,494,1.9051264976721005,9.659893776116089,3.5026887842089024e-06,3.484015915244532e-05,2.986851320383393e-06
244,30.5,solution_000244.vtu,3.393351967771699,18.203935651609218,13.320034532712489,1.285224634133868e-06,4.1494363321291325e-07,1.2783728227938908e-05,4.12731009742468e-06,494,1.9051264361766647,9.659893503915649,3.3001216334414515e-06,3.2825286822686314e-05,2.8141160548827564e-06
245,30.625,solution_000245.vtu,3.3933519652856097,18.203935648925324,13.320034527847449,1.2108976622759785e-06,3.9094675456780745e-07,1.2044421332210686e-05,3.888621256588414e-06,494,1.9051263782376306,9.659893247457081,3.1092692976090763e-06,3.092693821841644e-05,2.6513703830363013e-06
246,30.75,solution_000246.vtu,3.3933519629432967,18.203935646396648,13.320034523263763,1.1408691541361244e-06,3.6833764767365125e-07,1.1347869861382143e-05,3.6637360760486927e-06,494,1.9051263236493245,9.659893005830005,2.9294543107060275e-06,2.9138374568154943e-05,2.498036590649474e-06
247,30.875,solution_000247.vtu,3.3933519607364437,18.20393564401421,13.32003451894516,1.074890521811792e-06,3.4703605692041475e-07,1.0691601201457775e-05,3.451856284554015e-06,494,1.9051262722179672,9.659892778176689,2.760038355390737e-06,2.7453246829359706e-05,2.3535703727550523e-06
248,31.0,solution_000248.vtu,3.3933519586572185,18.20393564176955,13.32003451487631,1.0127275547726017e-06,3.2696636812966754e-07,1.0073285733752573e-05,3.2522297733275225e-06,494,1.9051262237609865,9.659892563689004,2.6004200374886146e-06,2.5865573125686386e-05,2.217458899896467e-06
249,31.125,solution_000249.vtu,3.3933519566958013,18.2039356396636,13.32003451100542,9.540933714476883e-07,3.0791553765919204e-07,9.490660771103009e-06,3.064006124674089e-06,494,1.9051261781311153,9.659892360693206,2.450003720659867e-06,2.4369676514997654e-05,2.089604937235235e-06
250,31.25,solution_000250.vtu,3.393351954850602,18.20393563767036,13.32003450738892,8.988878084930641e-07,2.901466066752196e-07,8.94170294008898e-06,2.8867060682353255e-06,494,1.9051261351240585,9.65989216986574,2.3088272965544916e-06,2.296081278841938e-05,1.9690203468262557e-06
251,31.375,solution_000251.vtu,3.3933519531122265,18.203935635792657,13.320034503986653,8.469115564411904e-07,2.733963047172249e-07,8.424500579802034e-06,2.719688907018131e-06,494,1.905126094597628,9.65989199029949,2.17533659066599e-06,2.1633460491889216e-05,1.8553312121968434e-06
252,31.5,solution_000252.vtu,3.3933519514744566,18.203935634024155,13.320034500782201,7.979401086213249e-07,2.5760274514605366e-07,7.937216059464257e-06,2.562348018884441e-06,494,1.905126056412855,9.65989182123887,2.0494256576817887e-06,2.0382764306856007e-05,1.7481577467459231e-06
253,31.625,solution_000253.vtu,3.3933519499314544,18.20393563235812,13.320034497763736,7.517988315215827e-07,2.427165746347908e-07,7.478117230419779e-06,2.4141178389101835e-06,494,1.9051260204361975,9.659891662021789,1.930769065422455e-06,1.920426372697704e-05,1.6471378119469143e-06
254,31.75,solution_000254.vtu,3.393351948477721,18.20393563078839,13.320034494920431,7.083244908267638e-07,2.2868820225874544e-07,7.045572563570128e-06,2.2744683934540114e-06,494,1.9051259865405497,9.659891512049672,1.8189872921422528e-06,1.809379629986442e-05,1.5519280470652039e-06
255,31.875,solution_000255.vtu,3.393351947108079,18.203935629309342,13.320034492241996,6.673633895267345e-07,2.1546920170391955e-07,6.638045422305306e-06,2.1429015382465295e-06,494,1.90512595460565,9.659891370771769,1.7136942470621828e-06,1.7047451769678756e-05,1.462202398084032e-06
256,32.0,solution_000256.vtu,3.393351945817652,18.203935627915715,13.320034489718696,6.287706233195786e-07,2.0301330206620653e-07,6.254088476702795e-06,2.0189484722668907e-06,494,1.9051259245180359,9.65989123767632,1.6145148311814271e-06,1.6061546149462495e-05,1.3776509771589778e-06
257,32.125,solution_000257.vtu,3.3933519446018425,18.203935626602586,13.3200344873414,5.92409548154316e-07,1.9127668066741588e-07,5.8924060627865555e-06,1.9023096169603703e-06,494,1.905125896170779,9.659891112285091,1.52109171322047e-06,1.5132644715418839e-05,1.2975935656622486e-06
258,32.25,solution_000258.vtu,3.393351943456323,18.203935625365315,13.320034485101557,5.581513113244151e-07,1.8021796885818122e-07,5.551669737879974e-06,1.7923809794130248e-06,494,1.9051258694631452,9.65989099414965,1.4330876148509541e-06,1.4256906991722821e-05,1.222284343624478e-06
259,32.375,solution_000259.vtu,3.3933519423770173,18.20393562419953,13.320034482991154,5.258744127232062e-07,1.6979814309048873e-07,5.230632646909962e-06,1.6887828181725537e-06,494,1.9051258443002403,9.659890882848648,1.3501852997366092e-06,1.3431756132929856e-05,1.151404387369146e-06
260,32.5,solution_000260.vtu,3.393351941360088,18.20393562310111,13.320034481002681,4.954643029159255e-07,1.599804054575216e-07,4.92815686515622e-06,1.5911604785365794e-06,494,1.9051258205926713,9.659890777985716,1.2720867264355888e-06,1.2654417293095352e-05,1.0846801008825041e-06
261,32.625,solution_000261.vtu,3.393351940401924,18.203935622066165,13.320034479129077,4.6681300682460344e-07,1.5073005837895775e-07,4.643171053814255e-06,1.4991739621608532e-06,494,1.905125798256224,9.659890679187773,1.1985117377487032e-06,1.1922159968543251e-05,1.021857620336087e-06
262,32.75,solution_000262.vtu,3.393351939499124,18.203935621091038,13.320034477363702,4.3981876377797074e-07,1.4201438464035326e-07,4.374665335189981e-06,1.41250014439218e-06,494,1.9051257772115626,9.659890586103526,1.1291969882820067e-06,1.1232369638628249e-05,9.626996200507445e-07
263,32.875,solution_000263.vtu,3.3933519386484856,18.20393562017227,13.320034475700309,4.1438569089794723e-07,1.3380253498507915e-07,4.121687642284522e-06,1.3308334775417803e-06,494,1.9051257573839486,9.659890498402158,1.0638946695694502e-06,1.058257002366964e-05,9.069848157675624e-07
264,33.0,solution_000264.vtu,3.3933519378469956,18.20393561930661,13.320034474133012,3.904234540108535e-07,1.260654258159452e-07,3.883340477031652e-06,1.2538856011950932e-06,494,1.905125738702972,9.659890415772105,1.0023716496469035e-06,9.970426801076063e-06,8.545072308885642e-07
265,33.125,solution_000265.vtu,3.3933519370918135,18.20393561849099,13.320034472656264,3.6784695317314276e-07,1.1877563957058338e-07,3.658777884994216e-06,1.1813845600519258e-06,494,1.9051257211023016,9.659890337919924,9.444084886289079e-07,9.393743535879291e-06,8.05074937269231e-07
266,33.25,solution_000266.vtu,3.393351936380267,18.203935617722525,13.320034471264844,3.465760218154367e-07,1.1190732986946233e-07,3.4472025976549295e-06,1.1130739210814873e-06,494,1.9051257045194478,9.659890264569214,8.897985981036209e-07,8.850454480949992e-06,7.585086332903354e-07
267,33.375,solution_000267.vtu,3.3933519357098354,18.203935616998482,13.320034469953823,3.2653514037908574e-07,1.0543613911221542e-07,3.247863326930571e-06,1.0487119171906194e-06,494,1.9051256888955381,9.659890195459626,8.383475549149667e-07,8.33861670116411e-06,7.146403950585195e-07
268,33.5,solution_000268.vtu,3.3933519350781487,18.203935616316315,13.320034468718575,3.07653167281431e-07,9.93391041680864e-08,3.060052192522561e-06,9.880706160440386e-07,494,1.9051256741751137,9.659890130345909,7.898721409028233e-07,7.856402084061607e-06,6.733126291804191e-07
269,33.625,solution_000269.vtu,3.393351934482964,18.203935615673572,13.320034467554708,2.8986307532485234e-07,9.359460247278602e-08,2.8831022619660792e-06,9.309351603049874e-07,494,1.9051256603059161,9.659890068997017,7.442002249615956e-07,7.402090542989296e-06,6.343772716486209e-07
270,33.75,solution_000270.vtu,3.3933519339221805,18.203935615068005,13.32003446645812,2.7310172346811835e-07,8.818223964952251e-08,2.7163852223959023e-06,8.771030154660961e-07,494,1.9051256472387212,9.65989001119529,7.011692020852963e-07,6.9740627315491495e-06,5.976950887597296e-07
271,33.875,solution_000271.vtu,3.3933519333938085,18.203935614497446,13.320034465424914,2.5730961672953963e-07,8.308282203987922e-08,2.55930914881888e-06,8.263833026238163e-07,494,1.9051256349271448,9.659889956735656,6.606264671176963e-07,6.570794506616517e-06,5.631351263391412e-07
272,34.0,solution_000272.vtu,3.393351932895977,18.203935613959874,13.320034464451435,2.4243070594055856e-07,7.827825094487518e-08,2.4113164012310886e-06,7.785961277891724e-07,494,1.9051256233274907,9.659889905424901,6.224279247352155e-07,6.190850761700951e-06,5.305741658082576e-07
273,34.125,solution_000273.vtu,3.393351932426923,18.20393561345339,13.320034463534231,2.284121825702466e-07,7.375148087537111e-08,2.2718816310293846e-06,7.335719690669472e-07,494,1.9051256123985878,9.65988985708099,5.864379973087844e-07,5.8328802525856534e-06,4.998962582337924e-07
274,34.25,solution_000274.vtu,3.393351931984983,18.203935612976192,13.320034462670051,2.1520428966482516e-07,6.948645496170368e-08,2.1405098992180925e-06,6.911510940884161e-07,494,1.905125602101649,9.659889811532405,5.525289746097229e-07,5.49561061326105e-06,4.709922808065016e-07
275,34.375,solution_000275.vtu,3.3933519315685916,18.203935612526582,13.320034461855835,2.0276014980170187e-07,6.546804282847057e-08,2.016734908931914e-06,6.511829977176631e-07,494,1.905125592400128,9.659889768617534,5.205805243327617e-07,5.177843568595055e-06,4.4375950467230805e-07
276,34.5,solution_000276.vtu,3.3933519311762734,18.203935612102974,13.320034461088694,1.9103559645778743e-07,6.168199198721498e-08,1.9001173383617424e-06,6.135258854596405e-07,494,1.905125583259594,9.659889728184114,4.904792962827544e-07,4.878450711442371e-06,4.181012211158117e-07
277,34.625,solution_000277.vtu,3.3933519308066367,18.20393561170386,13.320034460365907,1.7998901631790072e-07,5.8114869310958106e-08,1.7902432795772108e-06,5.780461522484066e-07,494,1.9051255746476063,9.659889690088676,4.6211848127397064e-07,4.596368956605666e-06,3.9392634517292094e-07
278,34.75,solution_000278.vtu,3.393351930458371,18.20393561132782,13.32003445968491,1.6958120447102003e-07,5.475402511304958e-08,1.6867227607769372e-06,5.4461793769763e-07,494,1.905125566533601,9.659889654196041,4.3539748876699907e-07,4.3305972333682324e-06,3.711491095531448e-07
279,34.875,solution_000279.vtu,3.3933519301302413,18.203935610973534,13.320034459043288,1.5977522293379056e-07,5.158753289463668e-08,1.5891883671556004e-06,5.131226485709583e-07,494,1.9051255588887828,9.659889620378847,4.1022148450630247e-07,4.080192241935223e-06,3.4968870603709175e-07
280,35.0,solution_000280.vtu,3.3933519298210832,18.20393561063973,13.320034458438768,1.5053626944237727e-07,4.8604161382205444e-08,1.497293930811659e-06,4.834485590511717e-07,494,1.9051255516860195,9.65988958851709,3.865011895208068e-07,3.844265498877409e-06,3.2946902535242315e-07
281,35.125,solution_000281.vtu,3.393351929529801,18.203935610325228,13.3200344578692,1.4183155606566573e-07,4.579332371916127e-08,1.410713304442652e-06,4.5549040195129835e-07,494,1.9051255448997488,9.659889558497703,3.641524111805069e-07,3.6219799057771367e-06,3.1041835495301266e-07
282,35.25,solution_000282.vtu,3.3933519292553607,18.20393561002891,13.320034457332564,1.3363018991082563e-07,4.314504676944731e-08,1.329139204806598e-06,4.291489938185403e-07,494,1.9051255385058887,9.659889530214162,3.430958656398382e-07,3.4125467906116286e-06,2.9246912717235774e-07
283,35.375,solution_000283.vtu,3.3933519289967884,18.203935609749728,13.320034456826964,1.2590306484233078e-07,4.06499299597555e-08,1.2522821199484943e-06,4.0433088100468186e-07,494,1.9051255324817467,9.659889503566088,3.2325686036988e-07,3.2152231211444476e-06,2.755576855198822e-07
284,35.5,solution_000284.vtu,3.393351928753168,18.203935609486688,13.320034456350594,1.1862275905253682e-07,3.829911813503392e-08,1.1798692826289248e-06,3.8094800719804107e-07,494,1.9051255268059446,9.659889478458917,3.0456497704862887e-07,3.029308797021157e-06,2.59624042185045e-07
285,35.625,solution_000285.vtu,3.3933519285236327,18.203935609238858,13.320034455901771,1.1176343508389085e-07,3.60842675839523e-08,1.1116437014663201e-06,3.5891740550551985e-07,494,1.9051255214583394,9.659889454803547,2.869539132047742e-07,2.854144224609847e-06,2.446116826753412e-07
286,35.75,solution_000286.vtu,3.393351928307371,18.203935609005363,13.3200344554789,1.0530075003161854e-07,3.399751560143988e-08,1.0473632470855665e-06,3.3816089601771906e-07,494,1.9051255164199539,9.65988943251603,2.7036116767085586e-07,2.68910789965797e-06,2.3046734660094738e-07
287,35.875,solution_000287.vtu,3.3933519281036135,18.203935608785365,13.320034455080483,9.921176879551198e-08,3.20314527920818e-08,9.867997929948924e-07,3.1860481593001195e-07,494,1.9051255116729082,9.65988941151727,2.547278610435595e-07,2.5336142727715664e-06,2.1714086054563837e-07
288,36.0,solution_000288.vtu,3.3933519279116386,18.203935608578092,13.320034454705103,9.347488244656487e-08,3.0179098345073765e-08,9.297384060373539e-07,3.0017975290091894e-07,494,1.9051255072003557,9.659889391732747,2.3999850542066373e-07,2.3871115856316502e-06,2.045849370301071e-07
289,36.125,solution_000289.vtu,3.393351927730763,18.2039356083828,13.320034454351427,8.8069731048148e-08,2.843387762026375e-08,8.759765810504524e-07,2.828203068054583e-07,494,1.9051255029864234,9.659889373092245,2.2612088651584124e-07,2.24908005826812e-06,1.9275503073155317e-07
290,36.25,solution_000290.vtu,3.393351927560347,18.2039356081988,13.320034454018206,8.297713275988888e-08,2.67895895879388e-08,8.253235239240353e-07,2.664648496246252e-07,494,1.9051254990161577,9.65988935552962,2.1304566307019726e-07,2.1190298533022994e-06,1.8160916689804293e-07
291,36.375,solution_000291.vtu,3.393351927399785,18.203935608025443,13.32003445370425,7.817901325754682e-08,2.5240401293367868e-08,7.775994723589884e-07,2.5105532095754046e-07,494,1.9051254952754684,9.659889338982536,2.007265416588616e-07,1.996499532463903e-06,1.7110779128758021e-07
292,36.5,solution_000292.vtu,3.393351927248507,18.20393560786211,13.32003445340845,7.365834536112837e-08,2.3780808505375135e-08,7.326350586836457e-07,2.3653701132673355e-07,494,1.905125491751081,9.659889323392273,1.8911974250305258e-07,1.881054296029581e-06,1.6121364444555842e-07
293,36.625,solution_000293.vtu,3.393351927105976,18.20393560770822,13.320034453129756,6.939908480373281e-08,2.2405628444583013e-08,6.902707084167582e-07,2.2285837218630746e-07,494,1.9051254884304871,9.659889308703503,1.7818408529512933e-07,1.7722844664430575e-06,1.5189161349831834e-07
294,36.75,solution_000294.vtu,3.393351926971687,18.20393560756323,13.320034452867173,6.538611622175377e-08,2.11099797412392e-08,6.50356074618037e-07,2.0997083632539402e-07,494,1.905125485301904,9.659889294864099,1.6788077553846398e-07,1.6698040728219087e-06,1.4310861846437814e-07
295,36.875,solution_000295.vtu,3.3933519268451637,18.203935607426622,13.320034452619778,6.160519742866798e-08,1.9889260056041437e-08,6.12749503260709e-07,1.9782864358904547e-07,494,1.9051254823542283,9.659889281824947,1.581732225540413e-07,1.5732494330106437e-06,1.3483348907886356e-07
296,37.0,solution_000296.vtu,3.393351926725955,18.203935607297915,13.320034452386684,5.804290974965783e-08,1.8739137291318947e-08,5.773175305720415e-07,1.863886825353565e-07,494,1.9051254795769987,9.659889269539772,1.4902702743494384e-07,1.4822779538514644e-06,1.2703686557897374e-07
297,37.125,solution_000297.vtu,3.393351926613641,18.20393560717665,13.320034452167071,5.4686611707681486e-08,1.7655525786108935e-08,5.439344112387815e-07,1.7561033070153058e-07,494,1.9051254769603605,9.659889257964975,1.4040966792899798e-07,1.3965667342228102e-06,1.196910711693584e-07
298,37.25,solution_000298.vtu,3.39335192650782,18.203935607062398,13.320034451960158,5.152439029574226e-08,1.6634580770119244e-08,5.124816687809889e-07,1.6545532188421435e-07,494,1.9051254744950263,9.659889247059482,1.3229062749399343e-07,1.315811697721693e-06,1.1277004227854609e-07
299,37.375,solution_000299.vtu,3.3933519264081187,18.20393560695475,13.320034451765208,4.854502439377853e-08,1.567267564301063e-08,4.828476799228362e-07,1.558875962344377e-07,494,1.9051254721722488,9.659889236784588,1.246410329547275e-07,1.239726188196432e-06,1.0624921544632589e-07
300,37.5,solution_000300.vtu,3.3933519263141823,18.203935606853328,13.320034451581533,4.573793945358938e-08,1.4766397381060266e-08,4.5492727402026174e-07,1.4687318511071438e-07,494,1.9051254699837834,9.659889227103832,1.174337941108663e-07,1.168040239075265e-06,1.0010544889912201e-07
